,id,item_id,dept_id,cat_id,store_id,state_id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60,d_61,d_62,d_63,d_64,d_65,d_66,d_67,d_68,d_69,d_70
1506,HOUSEHOLD_2_411_CA_1_validation,HOUSEHOLD_2_411,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,3,0,2,1,5,1,1,1,2,1,2,3,2,2,0,0,0,1,3,5,1,2,2,1,2
1507,HOUSEHOLD_2_412_CA_1_validation,HOUSEHOLD_2_412,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,HOUSEHOLD_2_413_CA_1_validation,HOUSEHOLD_2_413,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,HOUSEHOLD_2_414_CA_1_validation,HOUSEHOLD_2_414,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,HOUSEHOLD_2_415_CA_1_validation,HOUSEHOLD_2_415,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
1511,HOUSEHOLD_2_416_CA_1_validation,HOUSEHOLD_2_416,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,HOUSEHOLD_2_417_CA_1_validation,HOUSEHOLD_2_417,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,3,0,0,0,0,2,0,1,0,1,0,0
1513,HOUSEHOLD_2_418_CA_1_validation,HOUSEHOLD_2_418,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,HOUSEHOLD_2_419_CA_1_validation,HOUSEHOLD_2_419,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,HOUSEHOLD_2_420_CA_1_validation,HOUSEHOLD_2_420,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1516,HOUSEHOLD_2_421_CA_1_validation,HOUSEHOLD_2_421,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,2,3,0,3,1,0,0,5,0,2,4,4,3,0,0,3,0,0,2,3,2,0,4,1,0,0,2,1,3,3,5,2,5,4,2,3,2,3,0,1,3,3,5,0,5,0,0,1,3,2,4,3,1,1,1,1,4,5,1,0,4,0,0,2,1,5,2,1,3,1
1517,HOUSEHOLD_2_422_CA_1_validation,HOUSEHOLD_2_422,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1518,HOUSEHOLD_2_423_CA_1_validation,HOUSEHOLD_2_423,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,1,1,2,2,2,2,3,1,0,1,0,5,0,0,0,1,1,0,1,2,3,1,1,3,1,2,1,2,7,1,1,0,0,0,0,0,0,0,0,0,2,6,1,7,1,0,0,2,7,3,0,0,0,0,0,0,0,0,1,2,3,0,1,4,5,1,1,1,0
1519,HOUSEHOLD_2_424_CA_1_validation,HOUSEHOLD_2_424,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,1,0,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,2,1,0,0,0,0
1520,HOUSEHOLD_2_425_CA_1_validation,HOUSEHOLD_2_425,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1
1521,HOUSEHOLD_2_426_CA_1_validation,HOUSEHOLD_2_426,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,1
1522,HOUSEHOLD_2_427_CA_1_validation,HOUSEHOLD_2_427,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,2,0
1523,HOUSEHOLD_2_428_CA_1_validation,HOUSEHOLD_2_428,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1524,HOUSEHOLD_2_429_CA_1_validation,HOUSEHOLD_2_429,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1525,HOUSEHOLD_2_430_CA_1_validation,HOUSEHOLD_2_430,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,HOUSEHOLD_2_431_CA_1_validation,HOUSEHOLD_2_431,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,3,0,1,0,1
1527,HOUSEHOLD_2_432_CA_1_validation,HOUSEHOLD_2_432,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,HOUSEHOLD_2_433_CA_1_validation,HOUSEHOLD_2_433,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0
1529,HOUSEHOLD_2_434_CA_1_validation,HOUSEHOLD_2_434,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,2,0,0,1,0,1,1,1,1,2,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
1530,HOUSEHOLD_2_435_CA_1_validation,HOUSEHOLD_2_435,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0
1531,HOUSEHOLD_2_436_CA_1_validation,HOUSEHOLD_2_436,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,HOUSEHOLD_2_437_CA_1_validation,HOUSEHOLD_2_437,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,HOUSEHOLD_2_438_CA_1_validation,HOUSEHOLD_2_438,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,2,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,1,1,0
1534,HOUSEHOLD_2_439_CA_1_validation,HOUSEHOLD_2_439,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,1,0,3,1,2,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,3,3,1,0,0,2,2,2,0,0,0,0,1,3,1,1,0,1,1,1,0,1,3,0,1,0,0,0,1,2,0,1,0,0,0,4,1,1,1,0,1,0,0,3,1,0,1,2,2
1535,HOUSEHOLD_2_440_CA_1_validation,HOUSEHOLD_2_440,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,2,0,4,2,1,1,3,1,5,1,1,1,0,2,1,3,0,3,2,2,0,2,2,0,2,2,2,0,0,1,7,2,3,1,1,4,5,3,4,4,2,2,5,11,2,1,1,0,5,6,2,0,5,0,1,3,2,1,1,2,1,1,2,1,2,1,2,2,4
1536,HOUSEHOLD_2_441_CA_1_validation,HOUSEHOLD_2_441,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,HOUSEHOLD_2_442_CA_1_validation,HOUSEHOLD_2_442,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,HOUSEHOLD_2_443_CA_1_validation,HOUSEHOLD_2_443,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,2,0,2,1,0,1,0,0,1,1,0,0,1,0,0,0,1,2,0,0,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1
1539,HOUSEHOLD_2_444_CA_1_validation,HOUSEHOLD_2_444,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,2,0,1,1,0,3,3,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,2,2,1,3,1,0,1,0,0,0,0,0,1,1,1
1540,HOUSEHOLD_2_445_CA_1_validation,HOUSEHOLD_2_445,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1541,HOUSEHOLD_2_446_CA_1_validation,HOUSEHOLD_2_446,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,HOUSEHOLD_2_447_CA_1_validation,HOUSEHOLD_2_447,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,11,1,0,0,2,0,1,0,3,0,3,5,0,0,2,1,0,0,0,0,2,2,6,2,0,1,0,0,0,3,0,1,0,1,4,0,2,0,0,0,1,1,0,1,0,2,2,0,0,0,3,1,1,0,8,0,0,1,0,14,0,0,2,0,4,1,0,1,0,1
1543,HOUSEHOLD_2_448_CA_1_validation,HOUSEHOLD_2_448,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,HOUSEHOLD_2_449_CA_1_validation,HOUSEHOLD_2_449,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1545,HOUSEHOLD_2_450_CA_1_validation,HOUSEHOLD_2_450,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,1,3,1,1,1,1,0
1546,HOUSEHOLD_2_451_CA_1_validation,HOUSEHOLD_2_451,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,HOUSEHOLD_2_452_CA_1_validation,HOUSEHOLD_2_452,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,3,0,2,0,2,0,0,0,0,1,1,0,0,1,0,1,1,0,1,8,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,2,0,1,1,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,4,0,1,2,1,1,0,2,0,0
1548,HOUSEHOLD_2_453_CA_1_validation,HOUSEHOLD_2_453,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,1,0,3,1,1,1,1,1,0,0,0,0,0,2,0,1,1,1,1,0,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0
1549,HOUSEHOLD_2_454_CA_1_validation,HOUSEHOLD_2_454,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,HOUSEHOLD_2_455_CA_1_validation,HOUSEHOLD_2_455,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,2,0,1,1,1,3,0,0,1,1,1,1,0,0,4,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,0,1
1551,HOUSEHOLD_2_456_CA_1_validation,HOUSEHOLD_2_456,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,HOUSEHOLD_2_457_CA_1_validation,HOUSEHOLD_2_457,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,0,2,0,1,1,0,1,0,1,3,2,0,0,2,1,1,2,2,0,0,1,1,1,0,2,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0,1,1,0,0,0,1,2,3,0,0,0,0,1,0,1,1,0,0,0,0
1553,HOUSEHOLD_2_458_CA_1_validation,HOUSEHOLD_2_458,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,HOUSEHOLD_2_459_CA_1_validation,HOUSEHOLD_2_459,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,HOUSEHOLD_2_460_CA_1_validation,HOUSEHOLD_2_460,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,HOUSEHOLD_2_461_CA_1_validation,HOUSEHOLD_2_461,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,2,0,0,1,0,0,1,0,2,1,2,0,0,0,0
1557,HOUSEHOLD_2_462_CA_1_validation,HOUSEHOLD_2_462,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,1,0,0,2,0,0,0,1,0,1,2,1,0,0,1,1,0,0,0,1,0,3,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1558,HOUSEHOLD_2_463_CA_1_validation,HOUSEHOLD_2_463,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,HOUSEHOLD_2_464_CA_1_validation,HOUSEHOLD_2_464,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,HOUSEHOLD_2_465_CA_1_validation,HOUSEHOLD_2_465,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,2,4,0,3,0,1,1,2,0,1,1,1,2,4,2,1,0,0,0,0,0,1,3,1,1,2,3,0,0,2,3,1,0,1,1,2,0,0,0,0,2,1,0,2,3,1,0,0,2,0,2,1,0,0,2,3,1,0,2,1,1,5,1,3,2,2,0,0,3
1561,HOUSEHOLD_2_466_CA_1_validation,HOUSEHOLD_2_466,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1562,HOUSEHOLD_2_467_CA_1_validation,HOUSEHOLD_2_467,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,HOUSEHOLD_2_468_CA_1_validation,HOUSEHOLD_2_468,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1564,HOUSEHOLD_2_469_CA_1_validation,HOUSEHOLD_2_469,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,HOUSEHOLD_2_470_CA_1_validation,HOUSEHOLD_2_470,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,2,1,1,2,0,3,1,3,1,0,1,0,1,4,0,0,1,0,1,2,1,0,2,0,0,0,1,2,3,2,2,2,0,2,1,1,2,1,0,0,1,2,0,2,1,1,1,0,0,2,3,1,0,2,0,1,1,1,0,0,2,0,2,1,4,0,2,0,0,2
1566,HOUSEHOLD_2_471_CA_1_validation,HOUSEHOLD_2_471,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1
1567,HOUSEHOLD_2_472_CA_1_validation,HOUSEHOLD_2_472,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,HOUSEHOLD_2_473_CA_1_validation,HOUSEHOLD_2_473,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,2,0
1569,HOUSEHOLD_2_474_CA_1_validation,HOUSEHOLD_2_474,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1570,HOUSEHOLD_2_475_CA_1_validation,HOUSEHOLD_2_475,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
